operation,amount,time
multiplication,2000000,1322601
multiplication,2000000,1223369
multiplication,2000000,1225716
multiplication,2000000,1215808
multiplication,2000000,1209455
multiplication,2000000,1219997
multiplication,2000000,1241831
multiplication,2000000,1228554
multiplication,2000000,1243166
multiplication,2000000,1231006
multiplication,2000000,1239283
multiplication,2000000,1250230
multiplication,2000000,1251586
multiplication,2000000,1239442
multiplication,2000000,1317553
multiplication,2000000,1238437
multiplication,2000000,1245467
multiplication,2000000,1231425
multiplication,2000000,1235511
multiplication,2000000,1234658
multiplication,2000000,1233640
multiplication,2000000,1246648
multiplication,2000000,1242512
multiplication,2000000,1242735
multiplication,2000000,1242997
multiplication,2000000,1240027
multiplication,2000000,1253780
multiplication,2000000,1269937
multiplication,2000000,1239104
multiplication,2000000,1249243
multiplication,2000000,1259898
multiplication,2000000,1257461
multiplication,2000000,1231949
multiplication,2000000,1323311
multiplication,2000000,1238821
multiplication,2000000,1246231
multiplication,2000000,1280348
multiplication,2000000,1237686
multiplication,2000000,1215395
multiplication,2000000,1221490
multiplication,2000000,1225118
multiplication,2000000,1225568
multiplication,2000000,1269125
multiplication,2000000,1247893
multiplication,2000000,1258918
multiplication,2000000,1248104
multiplication,2000000,1267454
multiplication,2000000,1254773
multiplication,2000000,1256697
multiplication,2000000,1246623
multiplication,2000000,1253978
multiplication,2000000,1228775
multiplication,2000000,1334283
multiplication,2000000,1245836
multiplication,2000000,1244693
multiplication,2000000,1242986
multiplication,2000000,1288119
multiplication,2000000,1241572
multiplication,2000000,1240729
multiplication,2000000,1246296
multiplication,2000000,1248451
multiplication,2000000,1244655
multiplication,2000000,1233145
multiplication,2000000,1213183
multiplication,2000000,1229846
multiplication,2000000,1243716
multiplication,2000000,1228851
multiplication,2000000,1262693
multiplication,2000000,1231270
multiplication,2000000,1244724
multiplication,2000000,1268383
multiplication,2000000,1338642
multiplication,2000000,1246109
multiplication,2000000,1245756
multiplication,2000000,1219797
multiplication,2000000,1216972
multiplication,2000000,1238512
multiplication,2000000,1232310
multiplication,2000000,1211047
multiplication,2000000,1245113
multiplication,2000000,1237199
multiplication,2000000,1262669
multiplication,2000000,1266931
multiplication,2000000,1236682
multiplication,2000000,1237112
multiplication,2000000,1244435
multiplication,2000000,1234734
multiplication,2000000,1251141
multiplication,2000000,1245986
multiplication,2000000,1276494
multiplication,2000000,1327516
multiplication,2000000,1247265
multiplication,2000000,1233486
multiplication,2000000,1264737
multiplication,2000000,1243856
multiplication,2000000,1248204
multiplication,2000000,1234823
multiplication,2000000,1267632
multiplication,2000000,1237885
multiplication,2000000,1246392
division,2000000,1288634
division,2000000,1275235
division,2000000,1249420
division,2000000,1251428
division,2000000,1257452
division,2000000,1237561
division,2000000,1237583
division,2000000,1258000
division,2000000,1248014
division,2000000,1244844
division,2000000,1258363
division,2000000,1238534
division,2000000,1351901
division,2000000,1245940
division,2000000,1258393
division,2000000,1254258
division,2000000,1259043
division,2000000,1250422
division,2000000,1260306
division,2000000,1243881
division,2000000,1225633
division,2000000,1257146
division,2000000,1271260
division,2000000,1218979
division,2000000,1239505
division,2000000,1251839
division,2000000,1237583
division,2000000,1259084
division,2000000,1274448
division,2000000,1282860
division,2000000,1266266
division,2000000,1342271
division,2000000,1267480
division,2000000,1248137
division,2000000,1257597
division,2000000,1252246
division,2000000,1289796
division,2000000,1255121
division,2000000,1260179
division,2000000,1243459
division,2000000,1287990
division,2000000,1241592
division,2000000,1226838
division,2000000,1232071
division,2000000,1229459
division,2000000,1266442
division,2000000,1259921
division,2000000,1242754
division,2000000,1257627
division,2000000,1298301
division,2000000,1330929
division,2000000,1291776
division,2000000,1242810
division,2000000,1251997
division,2000000,1260101
division,2000000,1254912
division,2000000,1259633
division,2000000,1275187
division,2000000,1252537
division,2000000,1250190
division,2000000,1255828
division,2000000,1281715
division,2000000,1250382
division,2000000,1260447
division,2000000,1264786
division,2000000,1254088
division,2000000,1291694
division,2000000,1251743
division,2000000,1255161
division,2000000,1342331
division,2000000,1229508
division,2000000,1253663
division,2000000,1258203
division,2000000,1265683
division,2000000,1255880
division,2000000,1252410
division,2000000,1247464
division,2000000,1269852
division,2000000,1256174
division,2000000,1276577
division,2000000,1258445
division,2000000,1286900
division,2000000,1254561
division,2000000,1250683
division,2000000,1260434
division,2000000,1251732
division,2000000,1259094
division,2000000,1330495
division,2000000,1257790
division,2000000,1255169
division,2000000,1255627
division,2000000,1254664
division,2000000,1252129
division,2000000,1213585
division,2000000,1247020
division,2000000,1257633
division,2000000,1283652
division,2000000,1260892
division,2000000,1243569
division,2000000,1265359
smaller than,2000000,1224418
smaller than,2000000,1236545
smaller than,2000000,1245702
smaller than,2000000,1232953
smaller than,2000000,1198731
smaller than,2000000,1243341
smaller than,2000000,1231706
smaller than,2000000,1203413
smaller than,2000000,1235600
smaller than,2000000,1243309
smaller than,2000000,1229835
smaller than,2000000,1328298
smaller than,2000000,1235062
smaller than,2000000,1242894
smaller than,2000000,1238870
smaller than,2000000,1243465
smaller than,2000000,1231829
smaller than,2000000,1273282
smaller than,2000000,1231104
smaller than,2000000,1254244
smaller than,2000000,1234627
smaller than,2000000,1250546
smaller than,2000000,1235650
smaller than,2000000,1275070
smaller than,2000000,1228054
smaller than,2000000,1235590
smaller than,2000000,1261484
smaller than,2000000,1230960
smaller than,2000000,1234893
smaller than,2000000,1230457
smaller than,2000000,1252853
smaller than,2000000,1256291
smaller than,2000000,1249603
smaller than,2000000,1227480
smaller than,2000000,1249091
smaller than,2000000,1247755
smaller than,2000000,1235342
smaller than,2000000,1268344
smaller than,2000000,1235107
smaller than,2000000,1318740
smaller than,2000000,1227298
smaller than,2000000,1240811
smaller than,2000000,1250611
smaller than,2000000,1236165
smaller than,2000000,1233205
smaller than,2000000,1228364
smaller than,2000000,1208218
smaller than,2000000,1245321
smaller than,2000000,1240832
smaller than,2000000,1223302
smaller than,2000000,1227043
smaller than,2000000,1225847
smaller than,2000000,1249648
smaller than,2000000,1204577
smaller than,2000000,1237560
smaller than,2000000,1224847
smaller than,2000000,1233318
smaller than,2000000,1230407
smaller than,2000000,1229025
smaller than,2000000,1229320
smaller than,2000000,1263774
smaller than,2000000,1237688
smaller than,2000000,1256804
smaller than,2000000,1232257
smaller than,2000000,1226883
smaller than,2000000,1230342
smaller than,2000000,1268668
smaller than,2000000,1310576
smaller than,2000000,1260643
smaller than,2000000,1243142
smaller than,2000000,1229870
smaller than,2000000,1225565
smaller than,2000000,1204963
smaller than,2000000,1225219
smaller than,2000000,1228426
smaller than,2000000,1278814
smaller than,2000000,1219144
smaller than,2000000,1209049
smaller than,2000000,1240503
smaller than,2000000,1245359
smaller than,2000000,1221982
smaller than,2000000,1223710
smaller than,2000000,1226358
smaller than,2000000,1271520
smaller than,2000000,1213131
smaller than,2000000,1223881
smaller than,2000000,1232478
smaller than,2000000,1219876
smaller than,2000000,1228541
smaller than,2000000,1235719
smaller than,2000000,1220376
smaller than,2000000,1225284
smaller than,2000000,1213955
smaller than,2000000,1265132
smaller than,2000000,1221151
smaller than,2000000,1220660
smaller than,2000000,1311974
smaller than,2000000,1266898
smaller than,2000000,1220595
smaller than,2000000,1230088
greater than,2000000,1225094
greater than,2000000,1229006
greater than,2000000,1292190
greater than,2000000,1225687
greater than,2000000,1290383
greater than,2000000,1227799
greater than,2000000,1249566
greater than,2000000,1225768
greater than,2000000,1245461
greater than,2000000,1226552
greater than,2000000,1246250
greater than,2000000,1235462
greater than,2000000,1215483
greater than,2000000,1206967
greater than,2000000,1261132
greater than,2000000,1240277
greater than,2000000,1220828
greater than,2000000,1228558
greater than,2000000,1198234
greater than,2000000,1208867
greater than,2000000,1228522
greater than,2000000,1239002
greater than,2000000,1271814
greater than,2000000,1205506
greater than,2000000,1214164
greater than,2000000,1231387
greater than,2000000,1218693
greater than,2000000,1229355
greater than,2000000,1234017
greater than,2000000,1260441
greater than,2000000,1229331
greater than,2000000,1238130
greater than,2000000,1271369
greater than,2000000,1332412
greater than,2000000,1224442
greater than,2000000,1230562
greater than,2000000,1261541
greater than,2000000,1223146
greater than,2000000,1237485
greater than,2000000,1227820
greater than,2000000,1194253
greater than,2000000,1199940
greater than,2000000,1240982
greater than,2000000,1223004
greater than,2000000,1228229
greater than,2000000,1231739
greater than,2000000,1228472
greater than,2000000,1224365
greater than,2000000,1226665
greater than,2000000,1240882
greater than,2000000,1230438
greater than,2000000,1225800
greater than,2000000,1212918
greater than,2000000,1205151
greater than,2000000,1218282
greater than,2000000,1226985
greater than,2000000,1214573
greater than,2000000,1208457
greater than,2000000,1218409
greater than,2000000,1289095
greater than,2000000,1238730
greater than,2000000,1297296
greater than,2000000,1230191
greater than,2000000,1218387
greater than,2000000,1229003
greater than,2000000,1262103
greater than,2000000,1212446
greater than,2000000,1211538
greater than,2000000,1227728
greater than,2000000,1293273
greater than,2000000,1229746
greater than,2000000,1227793
greater than,2000000,1225377
greater than,2000000,1197324
greater than,2000000,1206752
greater than,2000000,1225190
greater than,2000000,1221118
greater than,2000000,1222262
greater than,2000000,1231167
greater than,2000000,1287165
greater than,2000000,1223147
greater than,2000000,1241526
greater than,2000000,1215088
greater than,2000000,1223170
greater than,2000000,1230405
greater than,2000000,1229377
greater than,2000000,1223807
greater than,2000000,1283239
greater than,2000000,1223629
greater than,2000000,1326098
greater than,2000000,1228036
greater than,2000000,1212221
greater than,2000000,1216375
greater than,2000000,1228011
greater than,2000000,1275060
greater than,2000000,1215001
greater than,2000000,1231596
greater than,2000000,1259624
greater than,2000000,1236406
greater than,2000000,1231794
equals,2000000,1213837
equals,2000000,1246521
equals,2000000,1215466
equals,2000000,1230008
equals,2000000,1224513
equals,2000000,1233129
equals,2000000,1222282
equals,2000000,1244419
equals,2000000,1217510
equals,2000000,1211519
equals,2000000,1218466
equals,2000000,1178142
equals,2000000,1218582
equals,2000000,1235696
equals,2000000,1218037
equals,2000000,1232453
equals,2000000,1226313
equals,2000000,1233107
equals,2000000,1226950
equals,2000000,1221562
equals,2000000,1225799
equals,2000000,1226209
equals,2000000,1213438
equals,2000000,1220345
equals,2000000,1211829
equals,2000000,1270845
equals,2000000,1244830
equals,2000000,1212161
equals,2000000,1216038
equals,2000000,1230924
equals,2000000,1279800
equals,2000000,1238557
equals,2000000,1211187
equals,2000000,1214820
equals,2000000,1205489
equals,2000000,1212099
equals,2000000,1221883
equals,2000000,1221241
equals,2000000,1226536
equals,2000000,1202540
equals,2000000,1222356
equals,2000000,1251120
equals,2000000,1224260
equals,2000000,1222926
equals,2000000,1225057
equals,2000000,1221723
equals,2000000,1220170
equals,2000000,1208188
equals,2000000,1196268
equals,2000000,1222298
equals,2000000,1214141
equals,2000000,1207064
equals,2000000,1346299
equals,2000000,1215157
equals,2000000,1226962
equals,2000000,1223638
equals,2000000,1223393
equals,2000000,1243632
equals,2000000,1209987
equals,2000000,1212322
equals,2000000,1230624
equals,2000000,1214771
equals,2000000,1220041
equals,2000000,1207768
equals,2000000,1270535
equals,2000000,1218158
equals,2000000,1231496
equals,2000000,1219065
equals,2000000,1216354
equals,2000000,1230887
equals,2000000,1223583
equals,2000000,1223099
equals,2000000,1242152
equals,2000000,1200923
equals,2000000,1216477
equals,2000000,1228701
equals,2000000,1223448
equals,2000000,1224741
equals,2000000,1224567
equals,2000000,1220252
equals,2000000,1238381
equals,2000000,1277073
equals,2000000,1195348
equals,2000000,1228377
equals,2000000,1218245
equals,2000000,1216276
equals,2000000,1223638
equals,2000000,1212374
equals,2000000,1198759
equals,2000000,1225302
equals,2000000,1217023
equals,2000000,1206707
equals,2000000,1195287
equals,2000000,1211838
equals,2000000,1221557
equals,2000000,1276087
equals,2000000,1232820
equals,2000000,1231757
equals,2000000,1207697
equals,2000000,1219342
not equals,2000000,1239121
not equals,2000000,1212316
not equals,2000000,1227034
not equals,2000000,1205970
not equals,2000000,1221738
not equals,2000000,1235594
not equals,2000000,1223909
not equals,2000000,1229954
not equals,2000000,1204772
not equals,2000000,1336277
not equals,2000000,1221450
not equals,2000000,1260421
not equals,2000000,1219267
not equals,2000000,1235252
not equals,2000000,1205947
not equals,2000000,1223884
not equals,2000000,1224570
not equals,2000000,1231211
not equals,2000000,1239814
not equals,2000000,1233959
not equals,2000000,1221670
not equals,2000000,1243635
not equals,2000000,1226428
not equals,2000000,1225660
not equals,2000000,1235943
not equals,2000000,1273683
not equals,2000000,1249838
not equals,2000000,1243840
not equals,2000000,1244288
not equals,2000000,1251011
not equals,2000000,1241885
not equals,2000000,1238971
not equals,2000000,1245300
not equals,2000000,1265949
not equals,2000000,1238752
not equals,2000000,1228758
not equals,2000000,1246837
not equals,2000000,1354926
not equals,2000000,1249567
not equals,2000000,1208084
not equals,2000000,1226698
not equals,2000000,1246664
not equals,2000000,1230289
not equals,2000000,1235072
not equals,2000000,1224462
not equals,2000000,1193272
not equals,2000000,1214003
not equals,2000000,1221073
not equals,2000000,1224097
not equals,2000000,1215301
not equals,2000000,1218819
not equals,2000000,1225747
not equals,2000000,1249352
not equals,2000000,1239789
not equals,2000000,1222250
not equals,2000000,1267213
not equals,2000000,1225633
not equals,2000000,1237779
not equals,2000000,1222706
not equals,2000000,1219853
not equals,2000000,1222240
not equals,2000000,1184509
not equals,2000000,1224721
not equals,2000000,1223617
not equals,2000000,1223778
not equals,2000000,1312094
not equals,2000000,1238968
not equals,2000000,1226547
not equals,2000000,1223418
not equals,2000000,1233142
not equals,2000000,1226805
not equals,2000000,1239124
not equals,2000000,1224722
not equals,2000000,1227956
not equals,2000000,1229311
not equals,2000000,1203399
not equals,2000000,1261635
not equals,2000000,1220252
not equals,2000000,1229829
not equals,2000000,1223805
not equals,2000000,1229278
not equals,2000000,1218189
not equals,2000000,1219270
not equals,2000000,1234449
not equals,2000000,1232159
not equals,2000000,1223831
not equals,2000000,1222402
not equals,2000000,1264017
not equals,2000000,1229468
not equals,2000000,1239816
not equals,2000000,1229993
not equals,2000000,1226268
not equals,2000000,1223488
not equals,2000000,1260126
not equals,2000000,1291969
not equals,2000000,1220272
not equals,2000000,1261113
not equals,2000000,1219272
not equals,2000000,1229495
not equals,2000000,1234008
isPrime,2000000,1645481
isPrime,2000000,1570433
isPrime,2000000,1573577
isPrime,2000000,1560555
isPrime,2000000,1563940
isPrime,2000000,1560094
isPrime,2000000,1561658
isPrime,2000000,1555712
isPrime,2000000,1568988
isPrime,2000000,1551832
isPrime,2000000,1568437
isPrime,2000000,1566319
isPrime,2000000,1555488
isPrime,2000000,1563361
isPrime,2000000,1569875
isPrime,2000000,1646845
isPrime,2000000,1563992
isPrime,2000000,1566595
isPrime,2000000,1565428
isPrime,2000000,1558664
isPrime,2000000,1567662
isPrime,2000000,1571431
isPrime,2000000,1547886
isPrime,2000000,1561376
isPrime,2000000,1569147
isPrime,2000000,1570226
isPrime,2000000,1566854
isPrime,2000000,1560711
isPrime,2000000,1564799
isPrime,2000000,1566357
isPrime,2000000,1670585
isPrime,2000000,1560396
isPrime,2000000,1553009
isPrime,2000000,1560727
isPrime,2000000,1562993
isPrime,2000000,1560282
isPrime,2000000,1560110
isPrime,2000000,1557198
isPrime,2000000,1555139
isPrime,2000000,1561772
isPrime,2000000,1565295
isPrime,2000000,1556105
isPrime,2000000,1557923
isPrime,2000000,1566171
isPrime,2000000,1595076
isPrime,2000000,1628319
isPrime,2000000,1564822
isPrime,2000000,1563540
isPrime,2000000,1564985
isPrime,2000000,1566220
isPrime,2000000,1565463
isPrime,2000000,1561052
isPrime,2000000,1552093
isPrime,2000000,1564516
isPrime,2000000,1559313
isPrime,2000000,1557431
isPrime,2000000,1560243
isPrime,2000000,1561706
isPrime,2000000,1560063
isPrime,2000000,1663698
isPrime,2000000,1566301
isPrime,2000000,1561380
isPrime,2000000,1562721
isPrime,2000000,1571513
isPrime,2000000,1558283
isPrime,2000000,1564092
isPrime,2000000,1561319
isPrime,2000000,1563462
isPrime,2000000,1557788
isPrime,2000000,1567787
isPrime,2000000,1554314
isPrime,2000000,1559945
isPrime,2000000,1555277
isPrime,2000000,1567105
isPrime,2000000,1657468
isPrime,2000000,1558604
isPrime,2000000,1561649
isPrime,2000000,1557052
isPrime,2000000,1572936
isPrime,2000000,1556724
isPrime,2000000,1564311
isPrime,2000000,1563492
isPrime,2000000,1568295
isPrime,2000000,1571834
isPrime,2000000,1560093
isPrime,2000000,1562086
isPrime,2000000,1566069
isPrime,2000000,1565773
isPrime,2000000,1565354
isPrime,2000000,1660285
isPrime,2000000,1564906
isPrime,2000000,1559465
isPrime,2000000,1557673
isPrime,2000000,1562937
isPrime,2000000,1559239
isPrime,2000000,1567429
isPrime,2000000,1555876
isPrime,2000000,1557581
isPrime,2000000,1568406
isPrime,2000000,1560374
sin,2000000,1598162
sin,2000000,1528576
sin,2000000,1536736
sin,2000000,1622087
sin,2000000,1539131
sin,2000000,1548894
sin,2000000,1544493
sin,2000000,1539531
sin,2000000,1525912
sin,2000000,1552621
sin,2000000,1562412
sin,2000000,1559098
sin,2000000,1557997
sin,2000000,1562198
sin,2000000,1568356
sin,2000000,1568284
sin,2000000,1571135
sin,2000000,1655933
sin,2000000,1567680
sin,2000000,1534812
sin,2000000,1537352
sin,2000000,1533416
sin,2000000,1539283
sin,2000000,1534975
sin,2000000,1533670
sin,2000000,1525796
sin,2000000,1536305
sin,2000000,1538164
sin,2000000,1543531
sin,2000000,1541074
sin,2000000,1530708
sin,2000000,1537684
sin,2000000,1638597
sin,2000000,1531306
sin,2000000,1544086
sin,2000000,1531281
sin,2000000,1534586
sin,2000000,1534212
sin,2000000,1536787
sin,2000000,1534966
sin,2000000,1533605
sin,2000000,1535141
sin,2000000,1540531
sin,2000000,1539691
sin,2000000,1541143
sin,2000000,1525590
sin,2000000,1531915
sin,2000000,1620822
sin,2000000,1536671
sin,2000000,1538469
sin,2000000,1531454
sin,2000000,1533727
sin,2000000,1535721
sin,2000000,1548812
sin,2000000,1544680
sin,2000000,1541536
sin,2000000,1533964
sin,2000000,1540622
sin,2000000,1541332
sin,2000000,1527472
sin,2000000,1539383
sin,2000000,1538069
sin,2000000,1635952
sin,2000000,1532530
sin,2000000,1529724
sin,2000000,1541335
sin,2000000,1537713
sin,2000000,1539177
sin,2000000,1537583
sin,2000000,1541415
sin,2000000,1541242
sin,2000000,1527949
sin,2000000,1536389
sin,2000000,1537915
sin,2000000,1536186
sin,2000000,1535576
sin,2000000,1637719
sin,2000000,1537527
sin,2000000,1539467
sin,2000000,1536006
sin,2000000,1533166
sin,2000000,1538422
sin,2000000,1534155
sin,2000000,1534318
sin,2000000,1532778
sin,2000000,1528966
sin,2000000,1526949
sin,2000000,1529236
sin,2000000,1535523
sin,2000000,1513538
sin,2000000,1531963
sin,2000000,1644344
sin,2000000,1527187
sin,2000000,1534075
sin,2000000,1536695
sin,2000000,1537415
sin,2000000,1535056
sin,2000000,1535384
sin,2000000,1531748
sin,2000000,1535559
tan,2000000,1569377
tan,2000000,1541071
tan,2000000,1549027
tan,2000000,1547873
tan,2000000,1544138
tan,2000000,1546534
tan,2000000,1549153
tan,2000000,1641066
tan,2000000,1547459
tan,2000000,1541612
tan,2000000,1541704
tan,2000000,1542641
tan,2000000,1545463
tan,2000000,1542170
tan,2000000,1546346
tan,2000000,1536083
tan,2000000,1547869
tan,2000000,1563992
tan,2000000,1569355
tan,2000000,1569301
tan,2000000,1570454
tan,2000000,1574202
tan,2000000,1642420
tan,2000000,1550354
tan,2000000,1546355
tan,2000000,1545492
tan,2000000,1543641
tan,2000000,1546649
tan,2000000,1538988
tan,2000000,1541362
tan,2000000,1540916
tan,2000000,1552249
tan,2000000,1551684
tan,2000000,1544639
tan,2000000,1547814
tan,2000000,1545014
tan,2000000,1686731
tan,2000000,1532649
tan,2000000,1537030
tan,2000000,1529947
tan,2000000,1543585
tan,2000000,1532709
tan,2000000,1542775
tan,2000000,1542288
tan,2000000,1532708
tan,2000000,1531548
tan,2000000,1545750
tan,2000000,1547265
tan,2000000,1545710
tan,2000000,1533242
tan,2000000,1545490
tan,2000000,1620222
tan,2000000,1541420
tan,2000000,1551759
tan,2000000,1538323
tan,2000000,1539929
tan,2000000,1535590
tan,2000000,1548101
tan,2000000,1535577
tan,2000000,1529489
tan,2000000,1544997
tan,2000000,1530099
tan,2000000,1530328
tan,2000000,1534788
tan,2000000,1542222
tan,2000000,1542434
tan,2000000,1650435
tan,2000000,1529709
tan,2000000,1536955
tan,2000000,1539380
tan,2000000,1527401
tan,2000000,1541854
tan,2000000,1536117
tan,2000000,1542844
tan,2000000,1543105
tan,2000000,1547820
tan,2000000,1544041
tan,2000000,1527556
tan,2000000,1535187
tan,2000000,1547826
tan,2000000,1549157
tan,2000000,1626057
tan,2000000,1539861
tan,2000000,1530829
tan,2000000,1539319
tan,2000000,1539265
tan,2000000,1540349
tan,2000000,1549215
tan,2000000,1527884
tan,2000000,1534541
tan,2000000,1538202
tan,2000000,1539881
tan,2000000,1535916
tan,2000000,1544126
tan,2000000,1542243
tan,2000000,1645425
tan,2000000,1549729
tan,2000000,1538895
tan,2000000,1542355
tan,2000000,1552277
rand,2000000,2769586
rand,2000000,2685832
rand,2000000,2698745
rand,2000000,2695612
rand,2000000,2679438
rand,2000000,2707172
rand,2000000,2808655
rand,2000000,2660677
rand,2000000,2686397
rand,2000000,2690194
rand,2000000,2706909
rand,2000000,2781560
rand,2000000,2680320
rand,2000000,2684082
rand,2000000,2689299
rand,2000000,2700593
rand,2000000,2637411
rand,2000000,2764797
rand,2000000,2688323
rand,2000000,2679027
rand,2000000,2684367
rand,2000000,2689458
rand,2000000,2695942
rand,2000000,2774523
rand,2000000,2658585
rand,2000000,2675541
rand,2000000,2676152
rand,2000000,2684677
rand,2000000,2692285
rand,2000000,2773207
rand,2000000,2672585
rand,2000000,2646824
rand,2000000,2683902
rand,2000000,2690956
rand,2000000,2680405
rand,2000000,2758522
rand,2000000,2680907
rand,2000000,2678728
rand,2000000,2658903
rand,2000000,2691592
rand,2000000,2675622
rand,2000000,2764840
rand,2000000,2684190
rand,2000000,2687897
rand,2000000,2692926
rand,2000000,2692106
rand,2000000,2686751
rand,2000000,2761119
rand,2000000,2684598
rand,2000000,2685482
rand,2000000,2682496
rand,2000000,2666323
rand,2000000,2669347
rand,2000000,2750717
rand,2000000,2655719
rand,2000000,2684981
rand,2000000,2690752
rand,2000000,2695941
rand,2000000,2693758
rand,2000000,2770920
rand,2000000,2676109
rand,2000000,2686186
rand,2000000,2673064
rand,2000000,2688166
rand,2000000,2775448
rand,2000000,2671991
rand,2000000,2687252
rand,2000000,2686111
rand,2000000,2682181
rand,2000000,2696193
rand,2000000,2781087
rand,2000000,2686467
rand,2000000,2684500
rand,2000000,2679701
rand,2000000,2690367
rand,2000000,2664070
rand,2000000,2771322
rand,2000000,2683751
rand,2000000,2683899
rand,2000000,2678857
rand,2000000,2684066
rand,2000000,2683640
rand,2000000,2771419
rand,2000000,2692368
rand,2000000,2692560
rand,2000000,2695504
rand,2000000,2690213
rand,2000000,2681238
rand,2000000,2750889
rand,2000000,2678793
rand,2000000,2688247
rand,2000000,2692734
rand,2000000,2690178
rand,2000000,2700952
rand,2000000,2755413
rand,2000000,2679421
rand,2000000,2683149
rand,2000000,2690490
