operation,amount,time
multiplication,2000000,1247769
multiplication,2000000,1257752
multiplication,2000000,1257636
multiplication,2000000,1241753
multiplication,2000000,1247494
multiplication,2000000,1254288
multiplication,2000000,1318943
multiplication,2000000,1251780
multiplication,2000000,1245717
multiplication,2000000,1253423
multiplication,2000000,1264677
multiplication,2000000,1252111
multiplication,2000000,1248198
multiplication,2000000,1245448
multiplication,2000000,1255347
multiplication,2000000,1239231
multiplication,2000000,1245323
multiplication,2000000,1239833
multiplication,2000000,1245561
multiplication,2000000,1225467
multiplication,2000000,1249123
multiplication,2000000,1226341
multiplication,2000000,1229091
multiplication,2000000,1268263
multiplication,2000000,1244784
multiplication,2000000,1312079
multiplication,2000000,1241093
multiplication,2000000,1248711
multiplication,2000000,1243009
multiplication,2000000,1239763
multiplication,2000000,1212574
multiplication,2000000,1238619
division,2000000,1239561
division,2000000,1253437
division,2000000,1274665
division,2000000,1268467
division,2000000,1235089
division,2000000,1254986
division,2000000,1258723
division,2000000,1248606
division,2000000,1258437
division,2000000,1229034
division,2000000,1282980
division,2000000,1244319
division,2000000,1240632
division,2000000,1247423
division,2000000,1254094
division,2000000,1244366
division,2000000,1240447
division,2000000,1343000
division,2000000,1250125
division,2000000,1259167
division,2000000,1263017
division,2000000,1263823
division,2000000,1260668
division,2000000,1230932
division,2000000,1268249
division,2000000,1281648
division,2000000,1267446
division,2000000,1260774
division,2000000,1266310
division,2000000,1261576
division,2000000,1243157
division,2000000,1253354
division,2000000,1247324
division,2000000,1239105
division,2000000,1250235
division,2000000,1257648
division,2000000,1330499
division,2000000,1234164
division,2000000,1260286
division,2000000,1243697
division,2000000,1214067
division,2000000,1250059
division,2000000,1228471
division,2000000,1251696
division,2000000,1262689
division,2000000,1251960
division,2000000,1254923
division,2000000,1281593
division,2000000,1261044
division,2000000,1261332
division,2000000,1257546
division,2000000,1258241
division,2000000,1264161
division,2000000,1260354
division,2000000,1237884
division,2000000,1345125
division,2000000,1259944
division,2000000,1245790
division,2000000,1260119
division,2000000,1251222
division,2000000,1262450
division,2000000,1265100
division,2000000,1234721
division,2000000,1241667
division,2000000,1250882
division,2000000,1222407
division,2000000,1255259
division,2000000,1226136
division,2000000,1252618
division,2000000,1247565
division,2000000,1261722
division,2000000,1257369
division,2000000,1236165
division,2000000,1248572
division,2000000,1333474
division,2000000,1257677
division,2000000,1229156
division,2000000,1222209
division,2000000,1251696
division,2000000,1242523
division,2000000,1252109
division,2000000,1242945
division,2000000,1247670
division,2000000,1268452
division,2000000,1254066
division,2000000,1265882
division,2000000,1263197
division,2000000,1254751
division,2000000,1252490
division,2000000,1267313
division,2000000,1266220
division,2000000,1260451
division,2000000,1258231
division,2000000,1324030
division,2000000,1239549
division,2000000,1254471
division,2000000,1248318
division,2000000,1245000
division,2000000,1246391
division,2000000,1238509
smaller than,2000000,1244529
smaller than,2000000,1220792
smaller than,2000000,1217001
smaller than,2000000,1232456
smaller than,2000000,1227572
smaller than,2000000,1230363
smaller than,2000000,1193925
smaller than,2000000,1219851
smaller than,2000000,1223553
smaller than,2000000,1180723
smaller than,2000000,1236882
smaller than,2000000,1223405
smaller than,2000000,1222361
smaller than,2000000,1210877
smaller than,2000000,1207932
