operation,amount,time
not equals,10000000,1957362
isPrime,10000000,3123443
isPrime,10000000,3091958
isPrime,10000000,3082293
isPrime,10000000,3065463
isPrime,10000000,3093641
isPrime,10000000,3100692
isPrime,10000000,3078294
isPrime,10000000,3082647
isPrime,10000000,3151572
isPrime,10000000,2865265
isPrime,10000000,2857731
isPrime,10000000,2857884
isPrime,10000000,2922970
isPrime,10000000,2868936
isPrime,10000000,2883899
isPrime,10000000,2876309
isPrime,10000000,2865575
isPrime,10000000,2906356
isPrime,10000000,2913937
isPrime,10000000,3034712
isPrime,10000000,2948486
isPrime,10000000,2912047
isPrime,10000000,2918637
isPrime,10000000,2904346
isPrime,10000000,2932694
isPrime,10000000,2927179
isPrime,10000000,2931376
isPrime,10000000,2937623
isPrime,10000000,2944575
isPrime,10000000,3044410
isPrime,10000000,2883408
isPrime,10000000,2880555
isPrime,10000000,2856105
isPrime,10000000,2896738
isPrime,10000000,2854923
isPrime,10000000,2881213
isPrime,10000000,2884240
isPrime,10000000,2894142
isPrime,10000000,2896436
isPrime,10000000,3013322
isPrime,10000000,2909702
isPrime,10000000,2905005
isPrime,10000000,2955520
isPrime,10000000,2934351
isPrime,10000000,2888131
isPrime,10000000,2937068
isPrime,10000000,2914874
isPrime,10000000,2917300
isPrime,10000000,2943452
isPrime,10000000,2967054
sin,10000000,2913691
sin,10000000,2924625
sin,10000000,2957278
sin,10000000,2943780
sin,10000000,2964359
sin,10000000,3023927
sin,10000000,2810255
sin,10000000,2836846
sin,10000000,2837768
sin,10000000,2838436
sin,10000000,2840044
sin,10000000,2965643
sin,10000000,2930556
sin,10000000,2956834
sin,10000000,2951644
sin,10000000,3085825
sin,10000000,2807014
sin,10000000,2841141
sin,10000000,2831409
sin,10000000,2822692
sin,10000000,2805298
sin,10000000,2776375
sin,10000000,2783079
sin,10000000,2857377
sin,10000000,2826533
sin,10000000,2829104
sin,10000000,2941854
sin,10000000,2790088
sin,10000000,2822741
sin,10000000,2811904
sin,10000000,2825316
sin,10000000,2821540
sin,10000000,2850538
sin,10000000,2821937
sin,10000000,2832896
sin,10000000,2816284
sin,10000000,2963351
sin,10000000,2774510
sin,10000000,2814264
sin,10000000,2803826
sin,10000000,2783234
sin,10000000,2783119
sin,10000000,2777487
sin,10000000,2781881
sin,10000000,2796920
sin,10000000,2858769
sin,10000000,2803536
sin,10000000,2978378
sin,10000000,2986080
sin,10000000,2874078
tan,10000000,2861620
tan,10000000,2967190
tan,10000000,2866999
tan,10000000,2863537
tan,10000000,2888498
tan,10000000,2864734
tan,10000000,2865540
tan,10000000,2998555
tan,10000000,2875804
tan,10000000,2886878
tan,10000000,2894864
tan,10000000,2880808
tan,10000000,2895830
tan,10000000,2880917
tan,10000000,2886711
tan,10000000,2955041
tan,10000000,2907629
tan,10000000,2967370
tan,10000000,2954489
tan,10000000,3039521
tan,10000000,2862699
tan,10000000,2852736
tan,10000000,2863224
tan,10000000,2854549
tan,10000000,2861791
tan,10000000,2884598
tan,10000000,2898220
tan,10000000,2907988
tan,10000000,2883793
tan,10000000,2907236
tan,10000000,2867023
tan,10000000,3006443
tan,10000000,2859160
tan,10000000,2863328
tan,10000000,2868421
tan,10000000,2830150
tan,10000000,2916504
tan,10000000,2874213
tan,10000000,2885691
tan,10000000,2903895
tan,10000000,2912783
tan,10000000,2917328
tan,10000000,2884229
tan,10000000,3040600
tan,10000000,2889371
tan,10000000,2883282
tan,10000000,2888726
tan,10000000,2885733
tan,10000000,2912340
tan,10000000,2904347
rand,10000000,6522079
rand,10000000,6352356
rand,10000000,6566920
rand,10000000,6523929
rand,10000000,6429970
rand,10000000,6615615
rand,10000000,6644520
rand,10000000,6589041
rand,10000000,6423962
rand,10000000,6491082
rand,10000000,6389137
rand,10000000,6567184
rand,10000000,6480652
rand,10000000,6437144
rand,10000000,6417893
rand,10000000,6409216
rand,10000000,6577789
rand,10000000,6438978
rand,10000000,6441733
rand,10000000,6356871
rand,10000000,6362901
rand,10000000,6593484
rand,10000000,6295406
rand,10000000,6365534
rand,10000000,6320325
rand,10000000,6337731
rand,10000000,6548389
rand,10000000,6397765
rand,10000000,6362216
rand,10000000,6348348
rand,10000000,6484078
rand,10000000,6585904
rand,10000000,6569848
rand,10000000,6604195
rand,10000000,6575298
rand,10000000,6490366
rand,10000000,6599090
rand,10000000,6400562
rand,10000000,6461300
rand,10000000,6519059
rand,10000000,6392568
rand,10000000,6604206
rand,10000000,6398449
rand,10000000,6393538
rand,10000000,6423852
rand,10000000,6346612
rand,10000000,6457704
rand,10000000,6525142
rand,10000000,6351639
rand,10000000,6592279
fib,10000000,4256794
fib,10000000,4185434
fib,10000000,4166469
fib,10000000,4171942
fib,10000000,4236885
fib,10000000,4190562
fib,10000000,4189292
fib,10000000,4328394
fib,10000000,4216646
fib,10000000,4150325
fib,10000000,4138104
fib,10000000,4159422
fib,10000000,4226908
fib,10000000,4201348
fib,10000000,4195103
fib,10000000,4222209
fib,10000000,4194460
fib,10000000,4244248
fib,10000000,4310818
fib,10000000,4307247
fib,10000000,4246910
fib,10000000,4427195
fib,10000000,4149832
fib,10000000,4141725
fib,10000000,4127524
fib,10000000,4210298
fib,10000000,4277843
fib,10000000,4293720
fib,10000000,4314959
fib,10000000,4223632
fib,10000000,4166937
fib,10000000,4247732
fib,10000000,4198703
fib,10000000,4264793
fib,10000000,4156640
fib,10000000,4229404
fib,10000000,4358224
fib,10000000,4122023
fib,10000000,4174890
fib,10000000,4166002
fib,10000000,4162724
fib,10000000,4256109
fib,10000000,4181687
fib,10000000,4170825
fib,10000000,4128034
fib,10000000,4202323
fib,10000000,4187833
fib,10000000,4233905
fib,10000000,4637800
fib,10000000,4280217
pow,10000000,3819290
pow,10000000,4236550
pow,10000000,3771308
pow,10000000,3751272
pow,10000000,3939798
pow,10000000,3500472
pow,10000000,3771684
pow,10000000,4356795
pow,10000000,4394362
pow,10000000,4231856
pow,10000000,4303553
pow,10000000,3782208
pow,10000000,3722191
pow,10000000,3610292
pow,10000000,3501782
pow,10000000,3555147
pow,10000000,3479435
pow,10000000,3924510
pow,10000000,3528625
pow,10000000,3467741
pow,10000000,3546790
pow,10000000,3460810
pow,10000000,3482385
pow,10000000,3468602
pow,10000000,3454197
pow,10000000,3675193
pow,10000000,3444084
pow,10000000,3405832
pow,10000000,3479024
pow,10000000,3479624
pow,10000000,3438351
pow,10000000,3466422
pow,10000000,3629039
pow,10000000,3402597
pow,10000000,3457611
pow,10000000,3466479
pow,10000000,3448670
pow,10000000,3474015
pow,10000000,3509049
pow,10000000,3614020
pow,10000000,3494816
pow,10000000,3475940
pow,10000000,3493853
pow,10000000,3466447
pow,10000000,3496604
pow,10000000,3486414
pow,10000000,3475713
pow,10000000,3630178
pow,10000000,3517489
pow,10000000,3477233
len,10000000,2777043
len,10000000,2595559
len,10000000,2573077
len,10000000,2566408
len,10000000,2629413
len,10000000,2609732
len,10000000,2590884
len,10000000,2555233
len,10000000,2596337
len,10000000,2548182
len,10000000,2563583
len,10000000,2560601
len,10000000,2807996
len,10000000,2672783
len,10000000,2639951
len,10000000,2672074
len,10000000,2625341
len,10000000,2634394
len,10000000,2611798
len,10000000,2697419
len,10000000,2627093
len,10000000,2665186
len,10000000,2633312
len,10000000,2794502
len,10000000,2579325
len,10000000,2601162
len,10000000,2586760
len,10000000,2618406
len,10000000,2651455
len,10000000,2616783
len,10000000,2607794
len,10000000,2636724
len,10000000,2642348
len,10000000,2588915
len,10000000,2585617
len,10000000,2751163
len,10000000,2682391
len,10000000,2585544
len,10000000,2606349
len,10000000,2604480
len,10000000,2617776
len,10000000,2605324
len,10000000,2616217
len,10000000,2585502
len,10000000,2612595
len,10000000,2575846
len,10000000,2607682
len,10000000,2764682
len,10000000,2621120
len,10000000,2653399
sqrt,10000000,2742215
sqrt,10000000,2536179
sqrt,10000000,2555129
sqrt,10000000,2547803
sqrt,10000000,2588974
sqrt,10000000,2534591
sqrt,10000000,2575734
sqrt,10000000,2518420
sqrt,10000000,2578316
sqrt,10000000,2551895
sqrt,10000000,2548738
sqrt,10000000,2538498
sqrt,10000000,2570690
sqrt,10000000,2542713
sqrt,10000000,2591830
sqrt,10000000,2746192
sqrt,10000000,2582793
sqrt,10000000,2525584
sqrt,10000000,2560989
sqrt,10000000,2523390
sqrt,10000000,2589518
sqrt,10000000,2565881
sqrt,10000000,2693123
sqrt,10000000,2620078
sqrt,10000000,2616781
